timestamp,health_score,statut,anomaly_score,anomalie,mode,mode_nom
2025-01-02T07:40:00Z,100,Excellent,0.49189210700564234,FALSE,1,Charge nominale
2025-01-02T07:45:00Z,88.6,Bon,0.46872712430917074,FALSE,1,Charge nominale
2025-01-02T07:50:00Z,75.2,Bon,0.4487560714808466,FALSE,1,Charge nominale
2025-01-02T07:55:00Z,62.9,Surveillance,0.4298425472115961,FALSE,1,Charge nominale
2025-01-02T08:00:00Z,58.3,Surveillance,0.3952017120342594,FALSE,1,Charge nominale
2025-01-02T08:05:00Z,58.7,Surveillance,0.401429777612079,FALSE,1,Charge nominale
2025-01-02T08:10:00Z,56.9,Surveillance,0.3977853412470593,FALSE,1,Charge nominale
2025-01-02T08:15:00Z,56.6,Surveillance,0.3868157023839151,FALSE,1,Charge nominale
2025-01-02T08:20:00Z,53.7,Surveillance,0.4228686370182064,FALSE,1,Charge nominale
2025-01-02T08:25:00Z,52.7,Surveillance,0.4013454976017189,FALSE,1,Charge nominale
2025-01-02T08:30:00Z,51.7,Surveillance,0.4295742215558782,FALSE,1,Charge nominale
2025-01-02T08:35:00Z,51.4,Surveillance,0.3914186458536345,FALSE,1,Charge nominale
2025-01-02T08:40:00Z,53.4,Surveillance,0.38335274654435014,FALSE,1,Charge nominale
2025-01-02T08:45:00Z,54.4,Surveillance,0.37205006973617183,FALSE,1,Charge nominale
2025-01-02T08:50:00Z,54.9,Surveillance,0.38497419627360746,FALSE,3,Charge nominale
2025-01-02T08:55:00Z,54.9,Surveillance,0.44695878911508535,FALSE,4,Charge légère
2025-01-02T09:00:00Z,56.9,Surveillance,0.48315875718080037,FALSE,4,Charge légère
2025-01-02T09:05:00Z,57,Surveillance,0.39027246258852155,FALSE,1,Charge nominale
2025-01-02T09:10:00Z,55.7,Surveillance,0.38504099856891827,FALSE,1,Charge nominale
2025-01-02T09:15:00Z,56.1,Surveillance,0.4072156414645819,FALSE,1,Charge nominale
2025-01-02T09:20:00Z,56.3,Surveillance,0.37179431783442135,FALSE,1,Charge nominale
2025-01-02T09:25:00Z,54.9,Surveillance,0.38767083825114634,FALSE,1,Charge nominale
2025-01-02T09:30:00Z,54.9,Surveillance,0.380390900621075,FALSE,1,Charge nominale
2025-01-02T09:35:00Z,54.9,Surveillance,0.39032677626047135,FALSE,1,Charge nominale
2025-01-02T09:40:00Z,55.1,Surveillance,0.4305418679067177,FALSE,1,Charge nominale
2025-01-02T09:45:00Z,57,Surveillance,0.5168063175998382,FALSE,4,Charge légère
2025-01-02T09:50:00Z,58.3,Surveillance,0.5331102310088206,FALSE,4,Charge légère
2025-01-02T09:55:00Z,59.1,Surveillance,0.5530396463748449,TRUE,4,Charge légère
2025-01-02T10:15:00Z,70,Bon,0.48180825303153446,FALSE,1,Charge nominale
2025-01-02T10:20:00Z,85.7,Bon,0.4448140430206013,FALSE,1,Charge nominale
2025-01-02T10:25:00Z,71.4,Bon,0.4308291340441723,FALSE,1,Charge nominale
2025-01-02T10:30:00Z,65.7,Surveillance,0.41898263594047375,FALSE,1,Charge nominale
2025-01-02T10:35:00Z,59.4,Surveillance,0.4025325664784,FALSE,1,Charge nominale
2025-01-02T10:40:00Z,56.1,Surveillance,0.390277269254743,FALSE,1,Charge nominale
2025-01-02T10:45:00Z,55.4,Surveillance,0.3898701606559536,FALSE,1,Charge nominale
2025-01-02T10:50:00Z,55.7,Surveillance,0.39087890972041717,FALSE,3,Charge nominale
2025-01-02T10:55:00Z,55.7,Surveillance,0.36988881692229086,FALSE,1,Charge nominale
2025-01-02T11:00:00Z,55.7,Surveillance,0.3949804651961592,FALSE,3,Charge nominale
2025-01-02T11:15:00Z,58.4,Surveillance,0.46307970580421165,FALSE,4,Charge légère
2025-01-02T11:20:00Z,67.6,Surveillance,0.3964648848097572,FALSE,1,Charge nominale
2025-01-02T11:25:00Z,58.7,Surveillance,0.38256169092911196,FALSE,1,Charge nominale
2025-01-02T11:30:00Z,56,Surveillance,0.4016937184430191,FALSE,1,Charge nominale
2025-01-02T11:35:00Z,54.9,Surveillance,0.38175116984984303,FALSE,1,Charge nominale
2025-01-02T11:40:00Z,54.3,Surveillance,0.36756858278152754,FALSE,1,Charge nominale
2025-01-02T11:45:00Z,54,Surveillance,0.36802425694607827,FALSE,1,Charge nominale
2025-01-02T11:50:00Z,52.6,Surveillance,0.4206311714504259,FALSE,3,Charge nominale
2025-01-02T11:55:00Z,53.1,Surveillance,0.35289075721628993,FALSE,3,Charge nominale
2025-01-02T12:00:00Z,55.7,Surveillance,0.46586397421595166,FALSE,4,Charge légère
2025-01-02T12:15:00Z,57.9,Surveillance,0.4436339646897458,FALSE,4,Charge légère
2025-01-02T12:20:00Z,60,Surveillance,0.4620098161859346,FALSE,4,Charge légère
2025-01-02T12:25:00Z,71.4,Bon,0.49389159352792145,FALSE,4,Charge légère
